chrom	gene	gene_start	gene_stop	surrounding_gene	surrounding_start	surrounding_stop	sense_anti	num_exons
c1	Hcv1.av84.c1.g409.i14	2877636	2879642	Hcv1.av84.c1.g409.i6	2875240	2880103	sense	1
c1	Hcv1.av84.c1.g409.i14	2877636	2879642	Hcv1.av84.c1.g409.i9	2875240	2880103	sense	1
c1	Hcv1.av84.c1.g409.i14	2877636	2879642	Hcv1.av84.c1.g409.i10	2875240	2880103	sense	1
c1	Hcv1.av84.c1.g409.i14	2877636	2879642	Hcv1.av84.c1.g409.i11	2875240	2880103	sense	1
c1	Hcv1.av84.c1.g409.i14	2877636	2879642	Hcv1.av84.c1.g409.i12	2875240	2880103	sense	1
c1	Hcv1.av84.c1.g409.i14	2877636	2879642	Hcv1.av84.c1.g409.i13	2875240	2880103	sense	1
c1	Hcv1.av84.c1.g409.i15	2877672	2879745	Hcv1.av84.c1.g408.i3	2875240	2880103	sense	2
c1	Hcv1.av84.c1.g409.i15	2877672	2879745	Hcv1.av84.c1.g409.i3	2875240	2880103	sense	2
c1	Hcv1.av84.c1.g409.i15	2877672	2879745	Hcv1.av84.c1.g409.i4	2875240	2880103	sense	2
c1	Hcv1.av84.c1.g409.i15	2877672	2879745	Hcv1.av84.c1.g409.i5	2875240	2880103	sense	2
c1	Hcv1.av84.c1.g409.i15	2877672	2879745	Hcv1.av84.c1.g409.i6	2875240	2880103	sense	2
c1	Hcv1.av84.c1.g409.i15	2877672	2879745	Hcv1.av84.c1.g409.i9	2875240	2880103	sense	2
c1	Hcv1.av84.c1.g409.i15	2877672	2879745	Hcv1.av84.c1.g409.i10	2875240	2880103	sense	2
c1	Hcv1.av84.c1.g409.i15	2877672	2879745	Hcv1.av84.c1.g409.i11	2875240	2880103	sense	2
c1	Hcv1.av84.c1.g409.i15	2877672	2879745	Hcv1.av84.c1.g409.i12	2875240	2880103	sense	2
c1	Hcv1.av84.c1.g409.i15	2877672	2879745	Hcv1.av84.c1.g409.i13	2875240	2880103	sense	2
c1	Hcv1.av84.c1.g413.i1	2901841	2903205	Hcv1.av84.c1.g417.i2	2901608	2928149	antisense	1
c1	Hcv1.av84.c1.g414.i1	2904577	2910908	Hcv1.av84.c1.g417.i2	2901608	2928149	antisense	10
c1	Hcv1.av84.c1.g415.i1	2908726	2911526	Hcv1.av84.c1.g417.i2	2901608	2928149	sense	5
c1	Hcv1.av84.c1.g416.i1	2916729	2926168	Hcv1.av84.c1.g417.i2	2901608	2928149	sense	14
c1	Hcv1.av84.c1.g418.i1	2938172	2942040	Hcv1.av84.c1.g417.i1	2935445	2945148	sense	2
c1	Hcv1.av84.c1.g418.i1	2938172	2942040	Hcv1.av84.c1.g417.i2	2935445	2945148	sense	2
c1	Hcv1.av84.c1.g419.i1	2943249	2944325	Hcv1.av84.c1.g417.i1	2935445	2945148	sense	2
c1	Hcv1.av84.c1.g419.i1	2943249	2944325	Hcv1.av84.c1.g417.i2	2935445	2945148	sense	2
c1	Hcv1.av84.c1.g427.i1	2982993	2985665	Hcv1.av84.c1.g425.i1	2974933	2987672	sense	1
c1	Hcv1.av84.c1.g427.i1	2982993	2985665	Hcv1.av84.c1.g425.i2	2978696	2987672	sense	1
c1	Hcv1.av84.c1.g427.i1	2982993	2985665	Hcv1.av84.c1.g425.i3	2979642	2987672	sense	1
c1	Hcv1.av84.c1.g427.i1	2982993	2985665	Hcv1.av84.c1.g425.i4	2980065	2987672	sense	1
c1	Hcv1.av84.c1.g428.i1	2996294	2997773	Hcv1.av84.c1.g425.i1	2996267	2998349	antisense	1
c1	Hcv1.av84.c1.g428.i1	2996294	2997773	Hcv1.av84.c1.g425.i2	2996267	2998349	antisense	1
c1	Hcv1.av84.c1.g428.i1	2996294	2997773	Hcv1.av84.c1.g425.i3	2996267	2998349	antisense	1
c1	Hcv1.av84.c1.g428.i1	2996294	2997773	Hcv1.av84.c1.g425.i4	2996267	2998349	antisense	1
c1	Hcv1.av84.c1.g428.i1	2996294	2997773	Hcv1.av84.c1.g425.i5	2996267	2998349	antisense	1
c1	Hcv1.av84.c1.g436.i1	3043773	3049380	Hcv1.av84.c1.g435.i1	3041887	3051091	antisense	6
c1	Hcv1.av84.c1.g44.i1	320643	321569	Hcv1.av84.c1.g45.i1	315112	325258	sense	1
c1	Hcv1.av84.c1.g44.i1	320643	321569	Hcv1.av84.c1.g45.i2	315112	325258	sense	1
c1	Hcv1.av84.c1.g44.i1	320643	321569	Hcv1.av84.c1.g45.i3	315112	325258	sense	1
c1	Hcv1.av84.c1.g44.i1	320643	321569	Hcv1.av84.c1.g45.i4	315112	325258	sense	1
c1	Hcv1.av84.c1.g466.i1	3280046	3282715	Hcv1.av84.c1.g465.i1	3280024	3283061	sense	3
c1	Hcv1.av84.c1.g468.i1	3284384	3287423	Hcv1.av84.c1.g466.i2	3283058	3293675	antisense	4
c1	Hcv1.av84.c1.g468.i1	3284384	3287423	Hcv1.av84.c1.g467.i1	3282885	3293817	sense	4
c1	Hcv1.av84.c1.g470.i1	3309445	3310725	Hcv1.av84.c1.g469.i1	3309056	3317053	antisense	1
c1	Hcv1.av84.c1.g470.i1	3309445	3310725	Hcv1.av84.c1.g469.i2	3309056	3317053	antisense	1
c1	Hcv1.av84.c1.g470.i1	3309445	3310725	Hcv1.av84.c1.g469.i3	3309056	3317053	antisense	1
c1	Hcv1.av84.c1.g475.i1	3341643	3342064	Hcv1.av84.c1.g478.i1	3341370	3342448	antisense	2
c1	Hcv1.av84.c1.g476.i1	3351051	3353992	Hcv1.av84.c1.g478.i1	3346941	3354198	sense	1
c1	Hcv1.av84.c1.g477.i1	3362868	3364333	Hcv1.av84.c1.g478.i1	3362847	3364524	antisense	2
c1	Hcv1.av84.c1.g487.i1	3483896	3487042	Hcv1.av84.c1.g486.i1	3483459	3486974	antisense	5
c1	Hcv1.av84.c1.g487.i1	3483896	3487042	Hcv1.av84.c1.g486.i2	3483459	3486974	antisense	5
c1	Hcv1.av84.c1.g49.i1	360749	363449	Hcv1.av84.c1.g48.i1	359611	363439	antisense	2
c1	Hcv1.av84.c1.g49.i2	360749	363449	Hcv1.av84.c1.g48.i1	359611	363439	antisense	3
c1	Hcv1.av84.c1.g490.i1	3494807	3496568	Hcv1.av84.c1.g491.i1	3492953	3497180	antisense	1
c1	Hcv1.av84.c1.g492.i1	3493405	3494593	Hcv1.av84.c1.g491.i1	3492953	3497180	antisense	1
c1	Hcv1.av84.c1.g500.i1	3516949	3521372	Hcv1.av84.c1.g498.i1	3516933	3527073	antisense	4
c1	Hcv1.av84.c1.g502.i1	3577975	3588573	Hcv1.av84.c1.g501.i1	3578331	3590596	antisense	2
c1	Hcv1.av84.c1.g505.i1	3610737	3612358	Hcv1.av84.c1.g504.i1	3608560	3612628	sense	2
c1	Hcv1.av84.c1.g505.i1	3610737	3612358	Hcv1.av84.c1.g504.i2	3608560	3612628	sense	2
c1	Hcv1.av84.c1.g537.i1	3791723	3794124	Hcv1.av84.c1.g538.i1	3789616	3821733	sense	1
c1	Hcv1.av84.c1.g537.i1	3791723	3794124	Hcv1.av84.c1.g538.i2	3789616	3821733	sense	1
c1	Hcv1.av84.c1.g539.i1	3815120	3820809	Hcv1.av84.c1.g538.i1	3789616	3821733	antisense	1
c1	Hcv1.av84.c1.g539.i1	3815120	3820809	Hcv1.av84.c1.g538.i2	3789616	3821733	antisense	1
c1	Hcv1.av84.c1.g545.i1	3857915	3860446	Hcv1.av84.c1.g544.i1	3856887	3870031	antisense	4
c1	Hcv1.av84.c1.g545.i1	3857915	3860446	Hcv1.av84.c1.g544.i2	3856887	3870031	antisense	4
c1	Hcv1.av84.c1.g545.i2	3858308	3860446	Hcv1.av84.c1.g544.i1	3856887	3870031	antisense	3
c1	Hcv1.av84.c1.g545.i2	3858308	3860446	Hcv1.av84.c1.g544.i2	3856887	3870031	antisense	3
c1	Hcv1.av84.c1.g546.i1	3863388	3864701	Hcv1.av84.c1.g544.i1	3856887	3870031	antisense	3
c1	Hcv1.av84.c1.g546.i1	3863388	3864701	Hcv1.av84.c1.g544.i2	3856887	3870031	antisense	3
c1	Hcv1.av84.c1.g546.i2	3862647	3864701	Hcv1.av84.c1.g544.i1	3856887	3870031	antisense	3
c1	Hcv1.av84.c1.g546.i2	3862647	3864701	Hcv1.av84.c1.g544.i2	3856887	3870031	antisense	3
c1	Hcv1.av84.c1.g547.i1	3865172	3866438	Hcv1.av84.c1.g544.i1	3856887	3870031	antisense	2
c1	Hcv1.av84.c1.g547.i1	3865172	3866438	Hcv1.av84.c1.g544.i2	3856887	3870031	antisense	2
c1	Hcv1.av84.c1.g555.i1	3913750	3916283	Hcv1.av84.c1.g554.i1	3912977	3946891	antisense	1
c1	Hcv1.av84.c1.g556.i1	3916166	3921476	Hcv1.av84.c1.g554.i1	3912977	3946891	antisense	7
c1	Hcv1.av84.c1.g557.i1	3921717	3924418	Hcv1.av84.c1.g554.i1	3912977	3946891	antisense	6
c1	Hcv1.av84.c1.g558.i1	3924542	3931709	Hcv1.av84.c1.g554.i1	3912977	3946891	antisense	11
c1	Hcv1.av84.c1.g559.i1	3928403	3931711	Hcv1.av84.c1.g554.i1	3912977	3946891	antisense	6
c1	Hcv1.av84.c1.g560.i1	3934155	3936063	Hcv1.av84.c1.g554.i1	3912977	3946891	sense	5
c1	Hcv1.av84.c1.g560.i2	3934155	3936262	Hcv1.av84.c1.g554.i1	3912977	3946891	sense	2
c1	Hcv1.av84.c1.g561.i1	3936563	3938393	Hcv1.av84.c1.g554.i1	3912977	3946891	sense	3
c1	Hcv1.av84.c1.g561.i1	3936563	3938393	Hcv1.av84.c1.g560.i3	3936039	3946893	sense	3
c1	Hcv1.av84.c1.g569.i1	4001985	4003632	Hcv1.av84.c1.g568.i1	4001747	4003675	antisense	1
c1	Hcv1.av84.c1.g570.i1	4014444	4015680	Hcv1.av84.c1.g568.i1	4013404	4016334	antisense	1
c1	Hcv1.av84.c1.g577.i1	4113642	4115247	Hcv1.av84.c1.g576.i1	4105233	4116951	sense	1
c1	Hcv1.av84.c1.g577.i1	4113642	4115247	Hcv1.av84.c1.g576.i2	4105233	4116951	sense	1
c1	Hcv1.av84.c1.g602.i1	4242513	4245361	Hcv1.av84.c1.g601.i1	4241774	4257274	antisense	3
c1	Hcv1.av84.c1.g602.i2	4242513	4245361	Hcv1.av84.c1.g601.i1	4241774	4257274	antisense	2
c1	Hcv1.av84.c1.g602.i3	4242542	4245361	Hcv1.av84.c1.g601.i1	4241774	4257274	antisense	4
c1	Hcv1.av84.c1.g602.i4	4241580	4245361	Hcv1.av84.c1.g601.i1	4241774	4257274	antisense	3
c1	Hcv1.av84.c1.g603.i1	4245932	4246534	Hcv1.av84.c1.g601.i1	4241774	4257274	antisense	2
c1	Hcv1.av84.c1.g604.i1	4248621	4249662	Hcv1.av84.c1.g601.i1	4241774	4257274	antisense	1
c1	Hcv1.av84.c1.g605.i1	4249783	4252931	Hcv1.av84.c1.g601.i1	4241774	4257274	antisense	2
c1	Hcv1.av84.c1.g605.i2	4249947	4254125	Hcv1.av84.c1.g601.i1	4241774	4257274	antisense	1
c1	Hcv1.av84.c1.g606.i1	4261021	4263215	Hcv1.av84.c1.g601.i1	4260920	4263264	antisense	3
c1	Hcv1.av84.c1.g606.i1	4261021	4263215	Hcv1.av84.c1.g601.i3	4260920	4263264	antisense	3
c1	Hcv1.av84.c1.g61.i1	479318	480453	Hcv1.av84.c1.g60.i1	475071	482304	sense	1
c1	Hcv1.av84.c1.g612.i1	4299876	4301301	Hcv1.av84.c1.g611.i1	4297773	4301799	antisense	1
c1	Hcv1.av84.c1.g626.i1	4387153	4392091	Hcv1.av84.c1.g625.i1	4385386	4392747	antisense	3
c1	Hcv1.av84.c1.g626.i1	4387153	4392091	Hcv1.av84.c1.g625.i2	4385386	4392747	antisense	3
c1	Hcv1.av84.c1.g626.i1	4387153	4392091	Hcv1.av84.c1.g625.i3	4385386	4392747	antisense	3
c1	Hcv1.av84.c1.g628.i1	4396685	4398467	Hcv1.av84.c1.g627.i1	4395395	4405647	sense	1
c1	Hcv1.av84.c1.g633.i4	4431094	4431799	Hcv1.av84.c1.g632.i1	4429534	4433819	sense	1
c1	Hcv1.av84.c1.g646.i2	4545652	4551674	Hcv1.av84.c1.g644.i1	4544666	4554449	sense	14
c1	Hcv1.av84.c1.g646.i2	4545652	4551674	Hcv1.av84.c1.g645.i1	4543970	4554449	sense	14
c1	Hcv1.av84.c1.g647.i1	4499788	4507403	Hcv1.av84.c1.g644.i1	4497261	4514569	antisense	5
c1	Hcv1.av84.c1.g647.i2	4502291	4507403	Hcv1.av84.c1.g644.i1	4497261	4514569	antisense	5
c1	Hcv1.av84.c1.g648.i1	4508628	4510203	Hcv1.av84.c1.g644.i1	4497261	4514569	sense	1
c1	Hcv1.av84.c1.g649.i1	4511145	4514232	Hcv1.av84.c1.g644.i1	4497261	4514569	antisense	2
c1	Hcv1.av84.c1.g65.i1	553388	554641	Hcv1.av84.c1.g64.i1	551262	560395	antisense	2
c1	Hcv1.av84.c1.g659.i1	4650174	4654241	Hcv1.av84.c1.g660.i1	4649661	4654491	antisense	5
c1	Hcv1.av84.c1.g661.i1	4647017	4649031	Hcv1.av84.c1.g660.i1	4646672	4649051	antisense	1
c1	Hcv1.av84.c1.g670.i1	4716801	4719838	Hcv1.av84.c1.g669.i1	4716784	4724112	antisense	10
c1	Hcv1.av84.c1.g670.i1	4716801	4719838	Hcv1.av84.c1.g669.i2	4716784	4724112	antisense	10
c1	Hcv1.av84.c1.g670.i1	4716801	4719838	Hcv1.av84.c1.g669.i3	4716784	4724112	antisense	10
c1	Hcv1.av84.c1.g671.i1	4720510	4724061	Hcv1.av84.c1.g669.i1	4716784	4724112	antisense	10
c1	Hcv1.av84.c1.g671.i1	4720510	4724061	Hcv1.av84.c1.g669.i2	4716784	4724112	antisense	10
c1	Hcv1.av84.c1.g671.i1	4720510	4724061	Hcv1.av84.c1.g669.i3	4716784	4724112	antisense	10
c1	Hcv1.av84.c1.g680.i1	4764361	4765452	Hcv1.av84.c1.g679.i1	4764238	4765957	antisense	2
c1	Hcv1.av84.c1.g683.i1	4793202	4797017	Hcv1.av84.c1.g681.i1	4789816	4802007	sense	1
c1	Hcv1.av84.c1.g683.i1	4793202	4797017	Hcv1.av84.c1.g681.i2	4789816	4802007	sense	1
c1	Hcv1.av84.c1.g683.i1	4793202	4797017	Hcv1.av84.c1.g681.i3	4789816	4802007	sense	1
c1	Hcv1.av84.c1.g683.i1	4793202	4797017	Hcv1.av84.c1.g681.i4	4789816	4802007	sense	1
c1	Hcv1.av84.c1.g683.i1	4793202	4797017	Hcv1.av84.c1.g681.i5	4789816	4802007	sense	1
c1	Hcv1.av84.c1.g683.i1	4793202	4797017	Hcv1.av84.c1.g681.i6	4789816	4802007	sense	1
c1	Hcv1.av84.c1.g683.i1	4793202	4797017	Hcv1.av84.c1.g681.i7	4789816	4802007	sense	1
c1	Hcv1.av84.c1.g693.i1	4835980	4838336	Hcv1.av84.c1.g692.i1	4835756	4839951	sense	1
c1	Hcv1.av84.c1.g696.i1	4859755	4862269	Hcv1.av84.c1.g695.i1	4857686	4862253	antisense	5
c1	Hcv1.av84.c1.g703.i1	4903622	4905522	Hcv1.av84.c1.g702.i1	4900567	4906656	antisense	1
c1	Hcv1.av84.c1.g704.i1	4903926	4905059	Hcv1.av84.c1.g702.i1	4900567	4906656	antisense	1
c1	Hcv1.av84.c1.g707.i1	4933636	4934734	Hcv1.av84.c1.g709.i1	4933391	4937068	sense	1
c1	Hcv1.av84.c1.g708.i1	4934977	4937368	Hcv1.av84.c1.g709.i1	4933391	4937068	antisense	1
c1	Hcv1.av84.c1.g716.i1	5041773	5044768	Hcv1.av84.c1.g715.i1	5040477	5052791	antisense	1
c1	Hcv1.av84.c1.g716.i1	5041773	5044768	Hcv1.av84.c1.g715.i2	5040477	5052791	antisense	1
c1	Hcv1.av84.c1.g716.i1	5041773	5044768	Hcv1.av84.c1.g715.i3	5040477	5052791	antisense	1
c1	Hcv1.av84.c1.g72.i1	645969	646374	Hcv1.av84.c1.g71.i1	645646	648008	antisense	1
c1	Hcv1.av84.c1.g72.i1	645969	646374	Hcv1.av84.c1.g71.i2	645646	648159	antisense	1
c1	Hcv1.av84.c1.g72.i1	645969	646374	Hcv1.av84.c1.g71.i3	645646	648159	antisense	1
c1	Hcv1.av84.c1.g721.i1	5075911	5079327	Hcv1.av84.c1.g720.i1	5075873	5079497	antisense	1
c1	Hcv1.av84.c1.g726.i1	5093091	5094234	Hcv1.av84.c1.g725.i1	5093063	5094525	sense	1
c1	Hcv1.av84.c1.g726.i1	5093091	5094234	Hcv1.av84.c1.g725.i2	5093063	5094525	sense	1
c1	Hcv1.av84.c1.g73.i1	649413	652059	Hcv1.av84.c1.g71.i1	648465	658353	sense	1
c1	Hcv1.av84.c1.g73.i1	649413	652059	Hcv1.av84.c1.g71.i2	648465	658353	sense	1
c1	Hcv1.av84.c1.g73.i1	649413	652059	Hcv1.av84.c1.g71.i3	648465	658353	sense	1
c1	Hcv1.av84.c1.g74.i1	654864	656829	Hcv1.av84.c1.g71.i1	648465	658353	sense	1
c1	Hcv1.av84.c1.g74.i1	654864	656829	Hcv1.av84.c1.g71.i2	648465	658353	sense	1
c1	Hcv1.av84.c1.g74.i1	654864	656829	Hcv1.av84.c1.g71.i3	648465	658353	sense	1
c1	Hcv1.av84.c1.g754.i1	5281389	5287581	Hcv1.av84.c1.g753.i3	5280502	5290746	antisense	5
c1	Hcv1.av84.c1.g757.i1	5295025	5299245	Hcv1.av84.c1.g756.i1	5294938	5299867	sense	1
c1	Hcv1.av84.c1.g758.i1	5301701	5303768	Hcv1.av84.c1.g756.i1	5301643	5308083	antisense	2
c1	Hcv1.av84.c1.g76.i1	665220	666647	Hcv1.av84.c1.g75.i1	665088	669628	antisense	2
c1	Hcv1.av84.c1.g76.i1	665220	666647	Hcv1.av84.c1.g75.i2	665088	669628	antisense	2
c1	Hcv1.av84.c1.g775.i1	5511620	5513423	Hcv1.av84.c1.g774.i1	5509063	5515146	sense	1
c1	Hcv1.av84.c1.g782.i1	5635335	5636754	Hcv1.av84.c1.g776.i2	5616485	5651396	sense	1
c1	Hcv1.av84.c1.g782.i1	5635335	5636754	Hcv1.av84.c1.g781.i1	5633914	5661982	sense	1
c1	Hcv1.av84.c1.g782.i1	5635335	5636754	Hcv1.av84.c1.g781.i2	5631152	5661982	sense	1
c1	Hcv1.av84.c1.g783.i1	5644831	5650353	Hcv1.av84.c1.g776.i2	5616485	5651396	antisense	7
c1	Hcv1.av84.c1.g783.i1	5644831	5650353	Hcv1.av84.c1.g781.i1	5633914	5661982	antisense	7
c1	Hcv1.av84.c1.g783.i1	5644831	5650353	Hcv1.av84.c1.g781.i2	5631152	5661982	antisense	7
c1	Hcv1.av84.c1.g784.i1	5655612	5659845	Hcv1.av84.c1.g781.i1	5633914	5661982	antisense	7
c1	Hcv1.av84.c1.g784.i1	5655612	5659845	Hcv1.av84.c1.g781.i2	5631152	5661982	antisense	7
c1	Hcv1.av84.c1.g786.i1	5676594	5683316	Hcv1.av84.c1.g785.i1	5676269	5683194	antisense	12
c1	Hcv1.av84.c1.g786.i1	5676594	5683316	Hcv1.av84.c1.g785.i2	5676269	5683194	antisense	12
c1	Hcv1.av84.c1.g799.i1	5768445	5769524	Hcv1.av84.c1.g798.i1	5767228	5774894	antisense	1
c1	Hcv1.av84.c1.g799.i1	5768445	5769524	Hcv1.av84.c1.g798.i2	5767228	5774894	antisense	1
c1	Hcv1.av84.c1.g799.i1	5768445	5769524	Hcv1.av84.c1.g798.i3	5767228	5774894	antisense	1
c1	Hcv1.av84.c1.g799.i1	5768445	5769524	Hcv1.av84.c1.g798.i4	5767228	5774894	antisense	1
c1	Hcv1.av84.c1.g800.i1	5776710	5778183	Hcv1.av84.c1.g798.i1	5776691	5779117	sense	1
c1	Hcv1.av84.c1.g800.i1	5776710	5778183	Hcv1.av84.c1.g798.i2	5776691	5779117	sense	1
c1	Hcv1.av84.c1.g800.i1	5776710	5778183	Hcv1.av84.c1.g798.i3	5776691	5779117	sense	1
c1	Hcv1.av84.c1.g800.i1	5776710	5778183	Hcv1.av84.c1.g798.i4	5776691	5779117	sense	1
c1	Hcv1.av84.c1.g801.i1	5780794	5782799	Hcv1.av84.c1.g798.i1	5779265	5783072	antisense	1
c1	Hcv1.av84.c1.g801.i1	5780794	5782799	Hcv1.av84.c1.g798.i2	5779265	5783072	antisense	1
c1	Hcv1.av84.c1.g801.i1	5780794	5782799	Hcv1.av84.c1.g798.i3	5779265	5783072	antisense	1
c1	Hcv1.av84.c1.g801.i1	5780794	5782799	Hcv1.av84.c1.g798.i4	5779265	5783072	antisense	1
c1	Hcv1.av84.c1.g804.i1	5815029	5816906	Hcv1.av84.c1.g802.i1	5810415	5817548	antisense	1
c1	Hcv1.av84.c1.g804.i1	5815029	5816906	Hcv1.av84.c1.g803.i2	5810415	5817548	antisense	1
c1	Hcv1.av84.c1.g805.i1	5836348	5839834	Hcv1.av84.c1.g802.i1	5834134	5866806	sense	6
c1	Hcv1.av84.c1.g805.i1	5836348	5839834	Hcv1.av84.c1.g803.i2	5834134	5866806	sense	6
c1	Hcv1.av84.c1.g806.i1	5848846	5851413	Hcv1.av84.c1.g802.i1	5834134	5866806	sense	1
c1	Hcv1.av84.c1.g806.i1	5848846	5851413	Hcv1.av84.c1.g803.i2	5834134	5866806	sense	1
c1	Hcv1.av84.c1.g807.i1	5851651	5855476	Hcv1.av84.c1.g802.i1	5834134	5866806	sense	1
c1	Hcv1.av84.c1.g807.i1	5851651	5855476	Hcv1.av84.c1.g803.i2	5834134	5866806	sense	1
c1	Hcv1.av84.c1.g807.i2	5855519	5860539	Hcv1.av84.c1.g802.i1	5834134	5866806	sense	1
c1	Hcv1.av84.c1.g807.i2	5855519	5860539	Hcv1.av84.c1.g803.i2	5834134	5866806	sense	1
c1	Hcv1.av84.c1.g808.i1	5862583	5865725	Hcv1.av84.c1.g802.i1	5834134	5866806	sense	1
c1	Hcv1.av84.c1.g808.i1	5862583	5865725	Hcv1.av84.c1.g803.i2	5834134	5866806	sense	1
c1	Hcv1.av84.c1.g817.i1	5920563	5921052	Hcv1.av84.c1.g816.i1	5917692	5922046	sense	1
c1	Hcv1.av84.c1.g818.i1	5928464	5930198	Hcv1.av84.c1.g816.i1	5928421	5930115	antisense	2
c1	Hcv1.av84.c1.g84.i1	730288	732538	Hcv1.av84.c1.g83.i1	730027	733556	antisense	1
c1	Hcv1.av84.c1.g84.i1	730288	732538	Hcv1.av84.c1.g83.i2	730027	733556	antisense	1
c1	Hcv1.av84.c1.g84.i1	730288	732538	Hcv1.av84.c1.g83.i3	730027	733556	antisense	1
c1	Hcv1.av84.c1.g843.i1	6042867	6046218	Hcv1.av84.c1.g842.i1	6039655	6046541	antisense	1
c1	Hcv1.av84.c1.g849.i1	6066885	6073133	Hcv1.av84.c1.g848.i1	6066854	6086747	antisense	9
c1	Hcv1.av84.c1.g85.i1	753353	754268	Hcv1.av84.c1.g83.i3	752559	754567	sense	1
c1	Hcv1.av84.c1.g852.i1	6111721	6112523	Hcv1.av84.c1.g851.i1	6108851	6144957	antisense	2
c1	Hcv1.av84.c1.g853.i1	6116080	6120655	Hcv1.av84.c1.g851.i1	6108851	6144957	sense	6
c1	Hcv1.av84.c1.g854.i1	6119395	6121541	Hcv1.av84.c1.g851.i1	6108851	6144957	antisense	2
c1	Hcv1.av84.c1.g860.i1	6166969	6169323	Hcv1.av84.c1.g859.i1	6166778	6170290	sense	1
c1	Hcv1.av84.c1.g91.i1	815567	817638	Hcv1.av84.c1.g89.i1	799331	828206	antisense	5
c1	Hcv1.av84.c1.g91.i1	815567	817638	Hcv1.av84.c1.g89.i2	795593	828206	antisense	5
c1	Hcv1.av84.c1.g925.i1	6494935	6502295	Hcv1.av84.c1.g924.i1	6494418	6502109	antisense	13
c1	Hcv1.av84.c1.g925.i1	6494935	6502295	Hcv1.av84.c1.g924.i2	6494418	6502109	antisense	13
c1	Hcv1.av84.c1.g925.i2	6494935	6502295	Hcv1.av84.c1.g924.i1	6494418	6502109	antisense	14
c1	Hcv1.av84.c1.g925.i2	6494935	6502295	Hcv1.av84.c1.g924.i2	6494418	6502109	antisense	14
c1	Hcv1.av84.c1.g936.i1	6558486	6560341	Hcv1.av84.c1.g935.i1	6556449	6560578	antisense	2
c1	Hcv1.av84.c1.g945.i1	6637191	6639036	Hcv1.av84.c1.g943.i1	6637207	6639653	antisense	2
c1	Hcv1.av84.c1.g946.i1	6642363	6644065	Hcv1.av84.c1.g943.i1	6641420	6644143	sense	1
c1	Hcv1.av84.c1.g950.i1	6688960	6691067	Hcv1.av84.c1.g949.i1	6687820	6693685	sense	1
c1	Hcv1.av84.c1.g956.i1	6717634	6718716	Hcv1.av84.c1.g955.i1	6717572	6726468	sense	3
c1	Hcv1.av84.c1.g957.i1	6719567	6721282	Hcv1.av84.c1.g955.i1	6717572	6726468	sense	1
c1	Hcv1.av84.c1.g958.i1	6721472	6723128	Hcv1.av84.c1.g955.i1	6717572	6726468	sense	1
c1	Hcv1.av84.c1.g968.i1	6790586	6802739	Hcv1.av84.c1.g909.i1	6790400	6804009	antisense	8
c1	Hcv1.av84.c1.g968.i1	6790586	6802739	Hcv1.av84.c1.g967.i1	6790400	6806888	antisense	8
c1	Hcv1.av84.c1.g972.i1	6822731	6823900	Hcv1.av84.c1.g971.i1	6822496	6824126	sense	2
c1	Hcv1.av84.c1.g973.i1	6838159	6841448	Hcv1.av84.c1.g971.i1	6837565	6841639	antisense	5
c1	Hcv1.av84.c1.g977.i1	6870198	6870829	Hcv1.av84.c1.g976.i1	6868016	6877203	antisense	2
c1	Hcv1.av84.c1.g977.i1	6870198	6870829	Hcv1.av84.c1.g976.i3	6868016	6877203	antisense	2
c1	Hcv1.av84.c1.g977.i1	6870198	6870829	Hcv1.av84.c1.g976.i4	6868016	6877203	antisense	2
c1	Hcv1.av84.c1.g977.i1	6870198	6870829	Hcv1.av84.c1.g976.i5	6868016	6877203	antisense	2
c1	Hcv1.av84.c1.g978.i1	6870996	6872226	Hcv1.av84.c1.g976.i1	6868016	6877203	sense	4
c1	Hcv1.av84.c1.g978.i1	6870996	6872226	Hcv1.av84.c1.g976.i3	6868016	6877203	sense	4
c1	Hcv1.av84.c1.g978.i1	6870996	6872226	Hcv1.av84.c1.g976.i4	6868016	6877203	sense	4
c1	Hcv1.av84.c1.g978.i1	6870996	6872226	Hcv1.av84.c1.g976.i5	6868016	6877203	sense	4
c1	Hcv1.av84.c1.g978.i2	6870996	6872226	Hcv1.av84.c1.g976.i1	6868016	6877203	sense	2
c1	Hcv1.av84.c1.g978.i2	6870996	6872226	Hcv1.av84.c1.g976.i3	6868016	6877203	sense	2
c1	Hcv1.av84.c1.g978.i2	6870996	6872226	Hcv1.av84.c1.g976.i4	6868016	6877203	sense	2
c1	Hcv1.av84.c1.g978.i2	6870996	6872226	Hcv1.av84.c1.g976.i5	6868016	6877203	sense	2
c1	Hcv1.av84.c1.g99.i1	873728	876547	Hcv1.av84.c1.g96.i1	867810	890004	antisense	2
c1	Hcv1.av84.c1.g99.i1	873728	876547	Hcv1.av84.c1.g97.i1	869885	877189	antisense	2
c1	Hcv1.av84.c1.g99.i1	873728	876547	Hcv1.av84.c1.g97.i2	869885	877189	antisense	2
c1	Hcv1.av84.c1.g99.i1	873728	876547	Hcv1.av84.c1.g98.i1	863071	890004	antisense	2
c1	Hcv1.av84.c1.g99.i2	873728	876547	Hcv1.av84.c1.g96.i1	867810	890004	antisense	2
c1	Hcv1.av84.c1.g99.i2	873728	876547	Hcv1.av84.c1.g97.i1	869885	877189	antisense	2
